Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2023-12-19T09:51:19-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 122 DSL @ 12.07,"-1,472.54",122,-12.07,0.00,-0.10,,,,,,,300005336,"-1,472.64",USD
2023-12-18T16:00:00-0600,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.36,0,,--,0.00,,,,,,,,0.36,USD
2023-12-18T16:00:00-0600,Money Movement,Deposit,,,,ACH DEPOSIT,"20,000.00",0,,--,0.00,,,,,,,,"20,000.00",USD
2023-12-16T12:15:00-0600,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,,-0.03,USD
2023-12-15T13:31:57-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  231229P04550000,Equity Option,Sold 1 SPX 12/29/23 Put 4550.00 @ 3.53,353.00,1,353.00,0.00,-0.77,100,SPXW,SPX,12/29/23,4550,PUT,299692155,352.23,USD
2023-12-15T13:31:57-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  231229P04580000,Equity Option,Bought 1 SPX 12/29/23 Put 4580.00 @ 4.73,-473.00,1,-473.00,0.00,-0.77,100,SPXW,SPX,12/29/23,4580,PUT,299692155,-473.77,USD
2023-12-13T14:10:49-0600,Trade,Sell to Close,SELL_TO_CLOSE,CRWD  231215C00250000,Equity Option,Sold 1 CRWD 12/15/23 Call 250.00 @ 3.91,391.00,1,391.00,0.00,-0.13,100,CRWD,CRWD,12/15/23,250,CALL,299215841,390.87,USD
2023-12-13T14:10:49-0600,Trade,Buy to Close,BUY_TO_CLOSE,CRWD  231215C00230000,Equity Option,Bought 1 CRWD 12/15/23 Call 230.00 @ 22.36,"-2,236.00",1,"-2,236.00",0.00,-0.12,100,CRWD,CRWD,12/15/23,230,CALL,299215841,"-2,236.12",USD
2023-12-13T14:03:35-0600,Trade,Buy to Open,BUY_TO_OPEN,AAPL  240126C00215000,Equity Option,Bought 1 AAPL 01/26/24 Call 215.00 @ 0.35,-35.00,1,-35.00,-1.00,-0.12,100,AAPL,AAPL,1/26/24,215,CALL,299210173,-36.12,USD
2023-12-13T14:03:35-0600,Trade,Buy to Close,BUY_TO_CLOSE,AAPL  231215C00185000,Equity Option,Bought 1 AAPL 12/15/23 Call 185.00 @ 12.97,"-1,297.00",1,"-1,297.00",0.00,-0.12,100,AAPL,AAPL,12/15/23,185,CALL,299210173,"-1,297.12",USD
2023-12-13T14:03:35-0600,Trade,Sell to Close,SELL_TO_CLOSE,AAPL  231215C00200000,Equity Option,Sold 1 AAPL 12/15/23 Call 200.00 @ 0.39,39.00,1,39.00,0.00,-0.13,100,AAPL,AAPL,12/15/23,200,CALL,299210173,38.87,USD
2023-12-13T14:03:35-0600,Trade,Sell to Open,SELL_TO_OPEN,AAPL  240126C00185000,Equity Option,Sold 1 AAPL 01/26/24 Call 185.00 @ 15.03,"1,503.00",1,"1,503.00",-1.00,-0.14,100,AAPL,AAPL,1/26/24,185,CALL,299210173,"1,501.86",USD
2023-12-13T14:03:34-0600,Trade,Sell to Close,SELL_TO_CLOSE,AAPL  231215C00200000,Equity Option,Sold 1 AAPL 12/15/23 Call 200.00 @ 0.39,39.00,1,39.00,0.00,-0.13,100,AAPL,AAPL,12/15/23,200,CALL,299210173,38.87,USD
2023-12-13T14:03:34-0600,Trade,Buy to Close,BUY_TO_CLOSE,AAPL  231215C00185000,Equity Option,Bought 1 AAPL 12/15/23 Call 185.00 @ 12.92,"-1,292.00",1,"-1,292.00",0.00,-0.12,100,AAPL,AAPL,12/15/23,185,CALL,299210173,"-1,292.12",USD
2023-12-13T14:03:34-0600,Trade,Buy to Open,BUY_TO_OPEN,AAPL  240126C00215000,Equity Option,Bought 1 AAPL 01/26/24 Call 215.00 @ 0.35,-35.00,1,-35.00,-1.00,-0.12,100,AAPL,AAPL,1/26/24,215,CALL,299210173,-36.12,USD
2023-12-13T14:03:34-0600,Trade,Sell to Open,SELL_TO_OPEN,AAPL  240126C00185000,Equity Option,Sold 1 AAPL 01/26/24 Call 185.00 @ 14.98,"1,498.00",1,"1,498.00",-1.00,-0.14,100,AAPL,AAPL,1/26/24,185,CALL,299210173,"1,496.86",USD
2023-12-13T13:55:12-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240126C04740000,Equity Option,Bought 1 SPX 01/26/24 Call 4740.00 @ 61.84,"-6,184.00",1,"-6,184.00",-1.00,-0.77,100,SPXW,SPX,1/26/24,4740,CALL,299203062,"-6,185.77",USD
2023-12-13T13:55:12-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240126C04700000,Equity Option,Sold 1 SPX 01/26/24 Call 4700.00 @ 84.66,"8,466.00",1,"8,466.00",-1.00,-0.77,100,SPXW,SPX,1/26/24,4700,CALL,299203062,"8,464.23",USD
2023-12-13T13:55:12-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  231229C04620000,Equity Option,Sold 1 SPX 12/29/23 Call 4620.00 @ 102.18,"10,218.00",1,"10,218.00",0.00,-0.77,100,SPXW,SPX,12/29/23,4620,CALL,299203062,"10,217.23",USD
2023-12-13T13:55:12-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  231229C04600000,Equity Option,Bought 1 SPX 12/29/23 Call 4600.00 @ 119.50,"-11,950.00",1,"-11,950.00",0.00,-0.77,100,SPXW,SPX,12/29/23,4600,CALL,299203062,"-11,950.77",USD
2023-12-13T13:45:37-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  231229P04550000,Equity Option,Bought 1 SPX 12/29/23 Put 4550.00 @ 5.50,-550.00,1,-550.00,-1.00,-0.77,100,SPXW,SPX,12/29/23,4550,PUT,299193095,-551.77,USD
2023-12-13T13:45:37-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  231229P04580000,Equity Option,Sold 1 SPX 12/29/23 Put 4580.00 @ 7.70,770.00,1,770.00,-1.00,-0.77,100,SPXW,SPX,12/29/23,4580,PUT,299193095,768.23,USD
2023-12-13T13:05:10-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  231215C04650000,Equity Option,Sold 1 SPX 12/15/23 Call 4650.00 @ 30.86,"3,086.00",1,"3,086.00",0.00,-0.77,100,SPXW,SPX,12/15/23,4650,CALL,299127847,"3,085.23",USD
2023-12-13T13:05:10-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  231215C04660000,Equity Option,Bought 1 SPX 12/15/23 Call 4660.00 @ 24.06,"-2,406.00",1,"-2,406.00",0.00,-0.77,100,SPXW,SPX,12/15/23,4660,CALL,299127847,"-2,406.77",USD
2023-12-13T10:13:26-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  231215C04660000,Equity Option,Sold 1 SPX 12/15/23 Call 4660.00 @ 17.28,"1,728.00",1,"1,728.00",-1.00,-0.77,100,SPXW,SPX,12/15/23,4660,CALL,299112263,"1,726.23",USD
2023-12-13T10:13:26-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  231215C04650000,Equity Option,Bought 1 SPX 12/15/23 Call 4650.00 @ 22.23,"-2,223.00",1,"-2,223.00",-1.00,-0.77,100,SPXW,SPX,12/15/23,4650,CALL,299112263,"-2,224.77",USD
2023-12-12T16:00:00-0600,Money Movement,Deposit,,,,ACH DEPOSIT,"7,000.00",0,,--,0.00,,,,,,,,"7,000.00",USD
2023-12-09T15:12:08-0600,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,,-0.03,USD
2023-12-07T10:31:06-0600,Trade,Buy to Close,BUY_TO_CLOSE,QQQ   231208C00390000,Equity Option,Bought 1 QQQ 12/08/23 Call 390.00 @ 1.55,-155.00,1,-155.00,0.00,-0.12,100,QQQ,QQQ,12/08/23,390,CALL,298353699,-155.12,USD
2023-12-07T10:17:47-0600,Trade,Sell to Open,SELL_TO_OPEN,QQQ   231208C00390000,Equity Option,Sold 1 QQQ 12/08/23 Call 390.00 @ 1.25,125.00,1,125.00,-1.00,-0.13,100,QQQ,QQQ,12/08/23,390,CALL,298348379,123.87,USD
2023-12-07T10:12:46-0600,Trade,Buy to Close,BUY_TO_CLOSE,QQQ   231208C00389000,Equity Option,Bought 1 QQQ 12/08/23 Call 389.00 @ 2.17,-217.00,1,-217.00,0.00,-0.12,100,QQQ,QQQ,12/08/23,389,CALL,298342189,-217.12,USD
2023-12-07T09:50:48-0600,Trade,Sell to Open,SELL_TO_OPEN,QQQ   231208C00389000,Equity Option,Sold 1 QQQ 12/08/23 Call 389.00 @ 2.40,240.00,1,240.00,-1.00,-0.13,100,QQQ,QQQ,12/08/23,389,CALL,298336211,238.87,USD
2023-12-06T14:51:15-0600,Trade,Sell to Close,SELL_TO_CLOSE,AAPL  231215C00200000,Equity Option,Sold 2 AAPL 12/15/23 Call 200.00 @ 0.24,48.00,2,24.00,0.00,-0.25,100,AAPL,AAPL,12/15/23,200,CALL,298236987,47.74,USD
2023-12-06T14:51:15-0600,Trade,Sell to Open,SELL_TO_OPEN,AAPL  240105C00185000,Equity Option,Sold 2 AAPL 01/05/24 Call 185.00 @ 9.26,"1,852.00",2,926.00,-2.00,-0.26,100,AAPL,AAPL,1/05/24,185,CALL,298236987,"1,849.73",USD
